ECM: 240
70 & 120 & 0.006004 & 500000 & 500000 & 5.524e-06 & 500000 & 500000 \\
70 & 130 & 0.004307 & 500000 & 500000 & 3.189e-06 & 500000 & 500000 \\
70 & 140 & 0.002785 & 500000 & 500000 & 1.544e-06 & 500000 & 500000 \\
70 & 150 & 0.001496 & 500000 & 500000 & 5.348e-07 & 500000 & 500000 \\
70 & 160 & 0.0005191 & 500000 & 500000 & 7.535e-08 & 500000 & 500000 \\
70 & 170 & 8.479e-07 & 500000 & 500000 & 1.845e-10 & 500000 & 500000 \\
70 & 180 & 3.129e-07 & 500000 & 500000 & 1.749e-10 & 500000 & 500000 \\
70 & 190 & 2.916e-07 & 500000 & 500000 & 1.755e-10 & 500000 & 500000 \\
75 & 85 & 0.01173 & 500000 & 500000 & 1.868e-05 & 500000 & 500000 \\
75 & 95 & 0.009441 & 500000 & 500000 & 1.23e-05 & 500000 & 500000 \\
75 & 105 & 0.007594 & 500000 & 500000 & 8.412e-06 & 500000 & 500000 \\
75 & 115 & 0.005989 & 500000 & 500000 & 5.543e-06 & 500000 & 500000 \\
75 & 125 & 0.004442 & 500000 & 500000 & & & -1 \\
75 & 135 & 0.002891 & 500000 & 500000 & 1.609e-06 & 500000 & 500000 \\
75 & 145 & 0.001566 & 500000 & 500000 & 5.621e-07 & 500000 & 500000 \\
75 & 155 & 0.0005465 & 500000 & 500000 & 7.944e-08 & 500000 & 500000 \\
75 & 165 & 1.331e-07 & 500000 & 500000 & 7.005e-11 & 500000 & 500000 \\
75 & 175 & 4.238e-08 & 500000 & 500000 & 6.781e-11 & 500000 & 500000 \\
75 & 185 & 3.665e-08 & 500000 & 500000 & 6.881e-11 & 500000 & 500000 \\
75 & 195 & 3.474e-08 & 500000 & 500000 & 7.032e-11 & 500000 & 500000 \\
80 & 90 & 0.009974 & 500000 & 500000 & 1.39e-05 & 500000 & 500000 \\
80 & 100 & 0.007773 & 500000 & 500000 & 8.73e-06 & 500000 & 500000 \\
80 & 110 & 0.005984 & 500000 & 500000 & 5.577e-06 & 500000 & 500000 \\
80 & 120 & 0.004429 & 500000 & 500000 & 3.312e-06 & 500000 & 500000 \\
80 & 130 & 0.002985 & 500000 & 500000 & 1.668e-06 & 500000 & 500000 \\
80 & 140 & 0.001627 & 500000 & 500000 & 5.85e-07 & 500000 & 500000 \\
80 & 150 & 0.0005718 & 500000 & 500000 & 8.328e-08 & 500000 & 500000 \\
80 & 160 & 5.423e-08 & 500000 & 500000 & 2.935e-11 & 500000 & 500000 \\
80 & 170 & 1.569e-08 & 500000 & 500000 & 2.854e-11 & 500000 & 500000 \\
80 & 180 & 1.332e-08 & 500000 & 500000 & 2.918e-11 & 500000 & 500000 \\
80 & 190 & 1.26e-08 & 500000 & 500000 & 3.004e-11 & 500000 & 500000 \\
80 & 200 & 1.235e-08 & 500000 & 500000 & 3.092e-11 & 500000 & 500000 \\
85 & 95 & 0.008205 & 500000 & 500000 & 9.855e-06 & 500000 & 500000 \\
85 & 105 & 0.006128 & 500000 & 500000 & 5.785e-06 & 500000 & 500000 \\
85 & 115 & 0.004434 & 500000 & 500000 & 3.333e-06 & 500000 & 500000 \\
85 & 125 & 0.002975 & 500000 & 500000 & 1.669e-06 & 500000 & 500000 \\
85 & 135 & 0.001678 & 500000 & 500000 & 6.059e-07 & 500000 & 500000 \\
85 & 145 & 0.0005937 & 500000 & 500000 & 8.665e-08 & 500000 & 500000 \\
85 & 155 & 2.398e-08 & 500000 & 500000 & 1.116e-11 & 500000 & 500000 \\
85 & 165 & 6.211e-09 & 500000 & 500000 & 1.09e-11 & 500000 & 500000 \\
85 & 175 & 5.265e-09 & 500000 & 500000 & 1.124e-11 & 500000 & 0 \\
85 & 185 & 5.009e-09 & 500000 & 500000 & 1.165e-11 & 500000 & 500000 \\
85 & 195 & 4.944e-09 & 500000 & 500000 & 1.207e-11 & 500000 & 500000 \\
85 & 205 & 4.963e-09 & 500000 & 500000 & 1.248e-11 & 500000 & 500000 \\
90 & 100 & 0.006466 & 500000 & 500000 & 6.529e-06 & 500000 & 500000 \\
90 & 110 & 0.004532 & 500000 & 500000 & 3.455e-06 & 500000 & 500000 \\
90 & 120 & 0.002975 & 500000 & 500000 & 1.678e-06 & 500000 & 500000 \\
90 & 130 & 0.001672 & 500000 & 500000 & 6.061e-07 & 500000 & 500000 \\
90 & 140 & 0.0006128 & 500000 & 500000 & 8.958e-08 & 500000 & 500000 \\
90 & 150 & 9.929e-09 & 500000 & 500000 & 3.649e-12 & 400002 & 400002 \\
90 & 160 & 2.26e-09 & 500000 & 500000 & 3.579e-12 & 500000 & 500000 \\
90 & 170 & 1.925e-09 & 500000 & 500000 & 3.725e-12 & 500000 & 500000 \\
90 & 180 & 1.848e-09 & 500000 & 500000 & 3.895e-12 & 500000 & 500000 \\
90 & 190 & 1.843e-09 & 500000 & 500000 & 4.069e-12 & 500000 & 500000 \\
90 & 200 & 1.866e-09 & 500000 & 500000 & 4.235e-12 & 500000 & 500000 \\
90 & 210 & 1.903e-09 & 500000 & 500000 & 4.396e-12 & 500000 & 500000 \\
95 & 105 & 0.004785 & 500000 & 500000 & 3.898e-06 & 500000 & 500000 \\
95 & 115 & 0.003048 & 500000 & 500000 & 1.742e-06 & 500000 & 500000 \\
95 & 125 & 0.001673 & 500000 & 500000 & 6.093e-07 & 500000 & 500000 \\
95 & 135 & 0.0006108 & 500000 & 500000 & 8.952e-08 & 500000 & 500000 \\
95 & 145 & 3.599e-09 & 500000 & 500000 & 9.591e-13 & 400023 & 400023 \\
95 & 155 & 7.026e-10 & 500000 & 500000 & 9.484e-13 & 400149 & 400149 \\
95 & 165 & 6.067e-10 & 500000 & 500000 & 9.964e-13 & 500000 & 500000 \\
95 & 175 & 5.902e-10 & 500000 & 500000 & 1.053e-12 & 500000 & 500000 \\
95 & 185 & 5.946e-10 & 500000 & 500000 & 1.111e-12 & 500000 & 500000 \\
95 & 195 & 6.071e-10 & 500000 & 500000 & 1.168e-12 & 400038 & 400038 \\
95 & 205 & 6.243e-10 & 500000 & 500000 & 1.215e-12 & 500000 & 500000 \\
95 & 215 & 6.421e-10 & 500000 & 500000 & 1.263e-12 & 500000 & 500000 \\
100 & 110 & 0.003218 & 500000 & 500000 & 1.966e-06 & 500000 & 500000 \\
100 & 120 & 0.001712 & 500000 & 500000 & 6.319e-07 & 500000 & 500000 \\
100 & 130 & 0.0006113 & 500000 & 0 & 9.006e-08 & 500000 & 500000 \\
100 & 140 & 1.057e-09 & 500000 & 500000 & 5.879e-12 & 216 & 216 \\
100 & 150 & 1.713e-10 & 500000 & 500000 & 1.808e-13 & 499752 & 499752 \\
100 & 160 & 1.513e-10 & 500000 & 500000 & 1.946e-13 & 300310 & 300310 \\
100 & 170 & 1.494e-10 & 500000 & 500000 & 2.073e-13 & 400051 & 400051 \\
100 & 180 & 1.523e-10 & 500000 & 500000 & 2.236e-13 & 300067 & 300067 \\
100 & 190 & 1.57e-10 & 500000 & 500000 & 2.342e-13 & 300205 & 300205 \\
100 & 200 & 1.627e-10 & 500000 & 500000 & 2.454e-13 & 500000 & 500000 \\
100 & 210 & 1.685e-10 & 500000 & 500000 & 2.588e-13 & 400055 & 400055 \\
100 & 220 & 1.746e-10 & 500000 & 500000 & 2.703e-13 & 400023 & 400023 \\
105 & 115 & 0.001811 & 500000 & 500000 & 7.131e-07 & 500000 & 500000 \\
105 & 125 & 0.000625 & 500000 & 500000 & 9.327e-08 & 500000 & 500000 \\
105 & 135 & 2.253e-10 & 500000 & 500000 & 4.985e-13 & 200 & 200 \\
105 & 145 & 2.828e-11 & 500000 & 500000 & 2.218e-14 & 320 & 320 \\
105 & 155 & 2.584e-11 & 500000 & 500000 & 2.225e-14 & 200025 & 200025 \\
105 & 165 & 2.594e-11 & 500000 & 500000 & 2.443e-14 & 200186 & 200186 \\
105 & 175 & 2.671e-11 & 500000 & 500000 & 2.615e-14 & 200164 & 200164 \\
105 & 185 & 2.777e-11 & 500000 & 500000 & 2.846e-14 & 100104 & 100104 \\
105 & 195 & 2.895e-11 & 500000 & 500000 & 3.089e-14 & 100119 & 100119 \\
105 & 205 & 3.02e-11 & 500000 & 500000 & 3.18e-14 & 200096 & 200096 \\
105 & 215 & 3.143e-11 & 500000 & 500000 & 3.286e-14 & 300078 & 300078 \\
105 & 225 & 3.265e-11 & 500000 & 500000 & 3.454e-14 & 300088 & 300088 \\
110 & 120 & 0.0006608 & 500000 & 500000 & 1.053e-07 & 500000 & 500000 \\
110 & 130 & 3.628e-11 & 500000 & 500000 & 2.192e-13 & 157 & 157 \\
110 & 140 & 2.278e-12 & 500000 & 500000 & 8.749e-16 & 194 & 194 \\
110 & 150 & 2.172e-12 & 500000 & 500000 & 9.942e-16 & 198 & 198 \\
110 & 160 & 2.21e-12 & 500000 & 500000 & 1.062e-15 & 200269 & 200269 \\
110 & 170 & 2.295e-12 & 500000 & 500000 & 1.157e-15 & 100075 & 100075 \\
110 & 180 & 2.402e-12 & 500000 & 500000 & 1.285e-15 & 311 & 311 \\
110 & 190 & 2.517e-12 & 500000 & 500000 & 1.348e-15 & 200053 & 200053 \\
110 & 200 & 2.638e-12 & 500000 & 500000 & 1.655e-15 & 645 & 645 \\
110 & 210 & 2.758e-12 & 500000 & 500000 & 3.384e-15 & 218 & 218 \\
110 & 220 & 2.878e-12 & 500000 & 500000 & 1.654e-15 & 177 & 177 \\
110 & 230 & 2.994e-12 & 500000 & 500000 & 1.706e-15 & 215 & 0 \\
115 & 125 & 1.526e-11 & 500000 & 500000 & 2.012e-15 & 119 & 119 \\
115 & 135 & 2.992e-14 & 500000 & 500000 & 5.427e-17 & 177 & 177 \\
115 & 145 & 2.971e-14 & 500000 & 500000 & 3.995e-17 & 205 & 205 \\
115 & 155 & 3.054e-14 & 500000 & 500000 & 1.577e-17 & 92 & 92 \\
115 & 165 & 3.182e-14 & 500000 & 500000 & 2.388e-17 & 101 & 101 \\
115 & 175 & 3.335e-14 & 500000 & 500000 & 5.143e-17 & 110 & 110 \\
115 & 185 & 3.501e-14 & 500000 & 500000 & 3.605e-17 & 58 & 58 \\
115 & 195 & 3.677e-14 & 500000 & 500000 & 5.139e-17 & 110 & 110 \\
115 & 205 & 3.853e-14 & 500000 & 500000 & 2.174e-17 & 126 & 126 \\
115 & 215 & 4.029e-14 & 500000 & 500000 & 5.547e-18 & 177 & 177 \\
115 & 225 & 4.201e-14 & 500000 & 500000 & 8.493e-18 & 183 & 183 \\
115 & 235 & 4.367e-14 & 500000 & 500000 & 6.868e-15 & 81 & 81 \\
50 & 190 & 1.526e-05 & 500000 & 500000 & 7.281e-09 & 400076 & 400076 \\
50 & 210 & 7.7e-06 & 500000 & 500000 & & & 500000 \\
50 & 230 & 7.117e-06 & 500000 & 500000 & 6.154e-09 & 500000 & 500000 \\
50 & 250 & 6.92e-06 & 500000 & 500000 & 6.107e-09 & 500000 & 500000 \\
50 & 270 & 6.822e-06 & 500000 & 500000 & 6.095e-09 & 500000 & 500000 \\
60 & 200 & 2.645e-06 & 500000 & 500000 & 1.556e-09 & 500000 & 500000 \\
60 & 220 & 2.492e-06 & 500000 & 500000 & 1.54e-09 & 500000 & 500000 \\
60 & 240 & 2.445e-06 & 500000 & 500000 & 1.543e-09 & 500000 & 500000 \\
60 & 260 & 2.426e-06 & 500000 & 500000 & 1.551e-09 & 500000 & 500000 \\
60 & 280 & 2.417e-06 & 500000 & 500000 & 1.56e-09 & 500000 & 500000 \\
70 & 210 & 2.816e-07 & 500000 & 500000 & 1.807e-10 & 500000 & 500000 \\
70 & 230 & 2.793e-07 & 500000 & 500000 & 1.86e-10 & 500000 & 500000 \\
70 & 250 & 2.786e-07 & 500000 & 500000 & 1.909e-10 & 500000 & 500000 \\
70 & 270 & 2.788e-07 & 500000 & 500000 & 1.968e-10 & 400053 & 400053 \\
70 & 290 & 2.788e-07 & 500000 & 500000 & 1.991e-10 & 500000 & 500000 \\
80 & 220 & 1.235e-08 & 500000 & 500000 & 3.26e-11 & 500000 & 500000 \\
80 & 240 & 1.258e-08 & 500000 & 500000 & 3.41e-11 & 500000 & 500000 \\
80 & 260 & 1.284e-08 & 500000 & 500000 & 3.544e-11 & 500000 & 500000 \\
80 & 280 & 1.311e-08 & 500000 & 500000 & 3.662e-11 & 500000 & 500000 \\
80 & 300 & 1.338e-08 & 500000 & 500000 & 3.767e-11 & 500000 & 500000 \\
90 & 230 & 1.987e-09 & 500000 & 500000 & 4.679e-12 & 500000 & 500000 \\
90 & 250 & 2.076e-09 & 500000 & 500000 & 4.932e-12 & 500000 & 500000 \\
90 & 270 & 2.158e-09 & 500000 & 500000 & 5.153e-12 & 500000 & 500000 \\
90 & 290 & 2.235e-09 & 500000 & 500000 & 5.346e-12 & 500000 & 500000 \\
90 & 310 & 2.303e-09 & 500000 & 500000 & 5.516e-12 & 400455 & 400455 \\
100 & 240 & 1.861e-10 & 500000 & 500000 & 2.896e-13 & 400050 & 400050 \\
100 & 260 & 1.969e-10 & 500000 & 500000 & 3.052e-13 & 300162 & 300162 \\
100 & 280 & 2.068e-10 & 500000 & 500000 & 3.232e-13 & 300197 & 300197 \\
100 & 300 & 2.156e-10 & 500000 & 500000 & 3.335e-13 & 400063 & 400063 \\
100 & 320 & 2.236e-10 & 500000 & 500000 & 3.455e-13 & 300992 & 300992 \\
110 & 250 & 3.214e-12 & 500000 & 500000 & 1.811e-15 & 738 & 738 \\
110 & 270 & 3.415e-12 & 500000 & 500000 & 1.981e-15 & 100164 & 100164 \\
110 & 290 & 3.594e-12 & 500000 & 500000 & 2.089e-15 & 200098 & 200098 \\
110 & 310 & 3.756e-12 & 500000 & 500000 & 2.176e-15 & 246 & 246 \\
110 & 330 & 3.897e-12 & 500000 & 500000 & 2.192e-15 & 200061 & 200061 \\
50 & 142 & 0.004765 & 500000 & 8575 & 4.102e-06 & 500000 & 500000 \\
55 & 147 & 0.00347 & 500000 & 500000 & 2.398e-06 & 500000 & 500000 \\
60 & 152 & 0.00227 & 500000 & 500000 & 1.16e-06 & 500000 & 500000 \\
65 & 157 & 0.001211 & 500000 & 500000 & 3.814e-07 & 500000 & 500000 \\
70 & 162 & 0.0003699 & 500000 & 500000 & 3.791e-08 & 500000 & 500000 \\
75 & 167 & 6.627e-08 & 500000 & 500000 & 6.882e-11 & 500000 & 500000 \\
80 & 172 & 1.493e-08 & 500000 & 500000 & 2.862e-11 & 500000 & 500000 \\
85 & 177 & 5.185e-09 & 500000 & 500000 & 1.131e-11 & 500000 & 500000 \\
90 & 182 & 1.843e-09 & 500000 & 500000 & 3.931e-12 & 500000 & 500000 \\
95 & 187 & 5.967e-10 & 500000 & 500000 & 1.126e-12 & 400037 & 400037 \\
100 & 192 & 1.581e-10 & 500000 & 500000 & 2.357e-13 & 300021 & 300021 \\
105 & 197 & 2.918e-11 & 500000 & 500000 & 3.033e-14 & 100270 & 100270 \\
110 & 202 & 2.662e-12 & 500000 & 500000 & 1.491e-15 & 170 & 170 \\
115 & 207 & 3.889e-14 & 500000 & 500000 & 5.721e-18 & 146 & 146 \\
ECM: 365
50 & 60 & 0.008932 & 500000 & 500000 & & & 500000 \\
50 & 70 & 0.008216 & 500000 & 500000 & 0.009989 & 500000 & 500000 \\
50 & 80 & 0.007837 & 500000 & 500000 & 0.008026 & 500000 & 500000 \\
50 & 90 & 0.007661 & 500000 & 500000 & 0.006158 & 500000 & 500000 \\
50 & 100 & 0.007473 & 500000 & 500000 & 0.004307 & 500000 & 500000 \\
50 & 110 & 0.007064 & 500000 & 500000 & 0.002586 & 500000 & 500000 \\
50 & 120 & 0.006628 & 500000 & 500000 & 0.001123 & 500000 & 500000 \\
50 & 130 & 0.006181 & 500000 & 500000 & 0.0001347 & 500000 & 500000 \\
50 & 140 & 0.005725 & 500000 & 500000 & 2.141e-05 & 500000 & 500000 \\
50 & 150 & 0.005267 & 500000 & 500000 & 1.55e-05 & 500000 & 500000 \\
50 & 160 & 0.004785 & 500000 & 500000 & 1.187e-05 & 500000 & -1 \\
50 & 170 & 0.004312 & 500000 & 500000 & 9.406e-06 & 500000 & 500000 \\
55 & 65 & 0.008676 & 500000 & 500000 & 0.01091 & 500000 & 500000 \\
55 & 75 & 0.007947 & 500000 & 500000 & 0.009006 & 500000 & 500000 \\
55 & 85 & 0.007563 & 500000 & 500000 & 0.007116 & 500000 & 500000 \\
55 & 95 & 0.007364 & 500000 & 500000 & 0.005221 & 500000 & 500000 \\
55 & 105 & 0.007162 & 500000 & 500000 & 0.003423 & 500000 & 500000 \\
55 & 115 & 0.006739 & 500000 & 500000 & 0.001812 & 500000 & 500000 \\
55 & 125 & 0.006295 & 500000 & 500000 & 0.0005431 & 500000 & 500000 \\
55 & 135 & 0.00583 & 500000 & 500000 & 2.415e-05 & 500000 & 500000 \\
55 & 145 & 0.005391 & 500000 & 500000 & 1.624e-05 & 500000 & 500000 \\
55 & 155 & 0.004925 & 500000 & 500000 & 1.234e-05 & 500000 & 500000 \\
55 & 165 & 0.004442 & 500000 & 500000 & 9.747e-06 & 500000 & 500000 \\
55 & 175 & 0.003974 & 500000 & 500000 & 7.889e-06 & 500000 & 500000 \\
60 & 70 & 0.008387 & 500000 & 500000 & 0.009933 & 500000 & 500000 \\
60 & 80 & 0.007672 & 500000 & 500000 & 0.008034 & 500000 & 500000 \\
60 & 90 & 0.007273 & 500000 & 500000 & 0.006171 & 500000 & 500000 \\
60 & 100 & 0.007055 & 500000 & 500000 & 0.0043 & 500000 & 500000 \\
60 & 110 & 0.006833 & 500000 & 500000 & 0.002587 & 500000 & 500000 \\
60 & 120 & 0.0064 & 500000 & 500000 & 0.001118 & 500000 & 500000 \\
60 & 130 & 0.005957 & 500000 & 500000 & 0.0001271 & 500000 & 500000 \\
60 & 140 & 0.005494 & 500000 & 500000 & 1.71e-05 & 500000 & 500000 \\
60 & 150 & 0.005034 & 500000 & 500000 & 1.277e-05 & 500000 & 500000 \\
60 & 160 & 0.004566 & 500000 & 500000 & 1.008e-05 & 500000 & 500000 \\
60 & 170 & 0.004092 & 500000 & 500000 & 8.157e-06 & 500000 & 500000 \\
60 & 180 & 0.003627 & 500000 & 500000 & 6.644e-06 & 500000 & 500000 \\
65 & 75 & 0.008089 & 500000 & 500000 & 0.008987 & 500000 & 500000 \\
65 & 85 & 0.007371 & 500000 & 500000 & 0.007084 & 500000 & 500000 \\
65 & 95 & 0.006964 & 500000 & 500000 & 0.005232 & 500000 & 500000 \\
65 & 105 & 0.006725 & 500000 & 500000 & 0.003425 & 500000 & 500000 \\
65 & 115 & 0.006491 & 500000 & 500000 & 0.001812 & 500000 & 500000 \\
65 & 125 & 0.006053 & 500000 & 500000 & 0.0005381 & 500000 & 500000 \\
65 & 135 & 0.0056 & 500000 & 500000 & 1.879e-05 & 500000 & 500000 \\
65 & 145 & 0.00514 & 500000 & 500000 & 1.322e-05 & 500000 & 500000 \\
65 & 155 & 0.004679 & 500000 & 500000 & & & 0 \\
65 & 165 & 0.004204 & 500000 & 500000 & 8.42e-06 & 500000 & 500000 \\
65 & 175 & 0.003736 & 500000 & 500000 & 6.866e-06 & 500000 & 500000 \\
65 & 185 & 0.003277 & 500000 & 500000 & 5.55e-06 & 500000 & 500000 \\
70 & 80 & 0.007784 & 500000 & 500000 & 0.008024 & 500000 & 500000 \\
70 & 90 & 0.007072 & 500000 & 500000 & 0.006115 & 500000 & 500000 \\
70 & 100 & 0.006639 & 500000 & 500000 & 0.004308 & 500000 & 500000 \\
70 & 110 & 0.006387 & 500000 & 500000 & 0.002587 & 500000 & 500000 \\
70 & 120 & 0.006135 & 500000 & 500000 & 0.001119 & 500000 & 500000 \\
70 & 130 & 0.005687 & 500000 & 500000 & 0.0001207 & 500000 & -1 \\
70 & 140 & 0.005237 & 500000 & 500000 & 1.371e-05 & 500000 & 500000 \\
70 & 150 & 0.00476 & 500000 & 500000 & 1.066e-05 & 500000 & 500000 \\
70 & 160 & 0.004303 & 500000 & 500000 & 8.662e-06 & 500000 & 500000 \\
70 & 170 & 0.003844 & 500000 & 500000 & 7.088e-06 & 500000 & 500000 \\
70 & 180 & 0.003376 & 500000 & 500000 & 5.733e-06 & 500000 & 500000 \\
70 & 190 & 0.002926 & 500000 & 500000 & 4.573e-06 & 500000 & 500000 \\
75 & 85 & 0.007452 & 500000 & 500000 & 0.007047 & 500000 & 500000 \\
75 & 95 & 0.006747 & 500000 & 500000 & 0.005191 & 500000 & 500000 \\
75 & 105 & 0.00631 & 500000 & 500000 & 0.003426 & 500000 & 500000 \\
75 & 115 & 0.006041 & 500000 & 500000 & 0.001812 & 500000 & 500000 \\
75 & 125 & 0.005762 & 500000 & 500000 & 0.0005361 & 500000 & 500000 \\
75 & 135 & 0.005315 & 500000 & 500000 & 1.457e-05 & 417859 & 417859 \\
75 & 145 & 0.004858 & 500000 & 500000 & 1.096e-05 & 500000 & 500000 \\
75 & 155 & 0.004391 & 500000 & 500000 & 8.88e-06 & 500000 & 500000 \\
75 & 165 & 0.003944 & 500000 & 500000 & 7.308e-06 & 500000 & 500000 \\
75 & 175 & 0.003477 & 500000 & 500000 & 5.921e-06 & 500000 & 500000 \\
75 & 185 & 0.003019 & 500000 & 500000 & 4.73e-06 & 500000 & 500000 \\
75 & 195 & 0.002578 & 500000 & 500000 & 3.706e-06 & 500000 & 500000 \\
80 & 90 & 0.007112 & 500000 & 500000 & 0.0061 & 500000 & 500000 \\
80 & 100 & 0.006412 & 500000 & 500000 & 0.00429 & 500000 & 500000 \\
80 & 110 & 0.005966 & 500000 & 500000 & 0.002588 & 500000 & 500000 \\
80 & 120 & 0.00567 & 500000 & 500000 & 0.001119 & 500000 & 500000 \\
80 & 130 & 0.005393 & 500000 & 500000 & 0.0001163 & 500000 & 500000 \\
80 & 140 & 0.004933 & 500000 & 500000 & 1.124e-05 & 500000 & 500000 \\
80 & 150 & 0.004476 & 500000 & 500000 & 9.096e-06 & 500000 & 500000 \\
80 & 160 & 0.004016 & 500000 & 500000 & 7.472e-06 & 500000 & 500000 \\
80 & 170 & 0.003567 & 500000 & 500000 & 6.102e-06 & 500000 & 500000 \\
80 & 180 & 0.003106 & 500000 & 500000 & 4.881e-06 & 500000 & 500000 \\
80 & 190 & 0.002661 & 500000 & 500000 & 3.833e-06 & 500000 & 500000 \\
80 & 200 & 0.002234 & 500000 & 500000 & 2.934e-06 & 500000 & 500000 \\
85 & 95 & 0.006752 & 500000 & 500000 & 0.005169 & 500000 & 500000 \\
85 & 105 & 0.006064 & 500000 & 500000 & 0.003406 & 500000 & 500000 \\
85 & 115 & 0.00561 & 500000 & 500000 & 0.00182 & 500000 & 500000 \\
85 & 125 & 0.005294 & 500000 & 500000 & 0.0005357 & 500000 & 500000 \\
85 & 135 & 0.005003 & 500000 & 500000 & 1.161e-05 & 414898 & 414898 \\
85 & 145 & 0.004547 & 500000 & 500000 & 9.294e-06 & 500000 & 500000 \\
85 & 155 & 0.00409 & 500000 & 500000 & 7.654e-06 & 500000 & 500000 \\
85 & 165 & 0.003623 & 500000 & 500000 & 6.23e-06 & 500000 & 500000 \\
